datetime,m0,m1,m2,m3,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2016-07-02 00:00:00,205.336,5646.31,1829.42,3.6275,23.9,0.0,21.1,,1010.4,170.0,3.1
2016-07-02 01:00:00,205.336,5324.03,1662.64,3.618,22.8,0.0,20.0,,1010.5,180.0,3.6
2016-07-02 02:00:00,205.336,5577.8,1901.52,3.5805,21.7,0.0,19.4,,1010.9,190.0,3.1
2016-07-02 03:00:00,205.336,5471.95,1695.65,3.5328,20.6,0.0,19.4,,1011.0,140.0,2.6
2016-07-02 04:00:00,205.336,5254.0,1578.38,3.4779,21.7,0.0,20.0,,1010.9,260.0,1.5
2016-07-02 05:00:00,205.336,5118.28,1655.69,3.426,21.7,0.0,19.4,,1010.5,280.0,2.1
2016-07-02 06:00:00,205.336,4923.56,1912.82,3.3998,21.7,0.0,18.9,,1010.9,310.0,3.6
2016-07-02 07:00:00,205.336,4662.98,2017.06,3.3661,21.7,0.0,16.7,,1011.2,320.0,3.6
2016-07-02 08:00:00,205.336,4537.07,1705.2,3.3276,20.6,0.0,15.0,,1011.2,300.0,3.1
2016-07-02 09:00:00,205.336,4533.82,1909.34,722.922,20.0,0.0,14.4,,1012.0,320.0,3.6
2016-07-02 10:00:00,205.336,4235.61,1905.0,187.613,19.4,0.0,13.9,,1013.1,310.0,3.1
2016-07-02 11:00:00,205.336,3976.14,1789.46,116.221,19.4,,13.3,,1014.1,320.0,2.6
2016-07-02 12:00:00,205.336,4287.32,1856.35,107.091,20.0,0.0,12.8,0.0,1014.7,340.0,4.6
2016-07-02 13:00:00,205.336,4632.86,1881.54,82.7707,21.1,0.0,11.7,0.0,1015.3,330.0,6.2
2016-07-02 14:00:00,205.336,4920.81,1791.2,75.1638,21.7,0.0,11.7,0.0,1015.5,310.0,5.1
2016-07-02 15:00:00,205.336,5041.87,1868.51,82.7554,22.8,0.0,10.6,0.0,1015.7,320.0,3.6
2016-07-02 16:00:00,205.336,5272.43,1871.12,85.825,22.8,0.0,10.0,0.0,1015.8,330.0,4.6
2016-07-02 17:00:00,205.336,5159.66,1774.7,82.4724,25.0,2.0,10.6,0.0,1016.0,340.0,5.1
2016-07-02 18:00:00,205.336,5003.0,1899.79,84.2647,24.4,2.0,10.0,0.0,1015.7,310.0,4.6
2016-07-02 19:00:00,205.336,5045.31,1759.93,79.2617,24.4,2.0,10.0,0.0,1015.7,330.0,4.1
2016-07-02 20:00:00,205.336,4985.97,1638.32,69.8718,25.6,2.0,8.9,0.0,1015.7,350.0,6.2
2016-07-02 21:00:00,205.336,5305.16,1717.36,79.031,24.4,0.0,7.8,0.0,1016.0,330.0,4.1
2016-07-02 22:00:00,205.336,5490.93,1769.49,70.791,25.0,0.0,8.9,0.0,1016.1,340.0,2.6
2016-07-02 23:00:00,433.285,4993.62,1802.49,58.5338,23.9,0.0,8.3,0.0,1016.7,270.0,2.6
2016-07-03 00:00:00,444.751,5054.01,1667.85,3.6329,22.8,0.0,8.9,0.0,1017.0,240.0,2.1
2016-07-03 01:00:00,442.382,4778.38,1818.13,3.6258,21.7,0.0,8.9,0.0,1017.5,240.0,2.6
2016-07-03 02:00:00,443.663,4793.55,1784.25,3.5984,20.6,0.0,9.4,0.0,1018.2,240.0,2.1
2016-07-03 03:00:00,425.3730000000001,4522.2,1997.08,3.5421,21.1,0.0,8.9,0.0,1018.2,270.0,2.6
2016-07-03 04:00:00,442.654,4646.13,1813.79,3.4948,20.0,0.0,10.0,0.0,1018.0,320.0,1.5
2016-07-03 05:00:00,429.285,4172.34,1879.81,3.4359,18.9,0.0,10.0,0.0,1017.8,310.0,1.5
2016-07-03 06:00:00,424.004,3996.34,1765.14,3.3968,18.9,0.0,10.0,0.0,1017.7,290.0,2.6
2016-07-03 07:00:00,425.916,4126.3,1786.86,3.3557,18.9,0.0,10.0,0.0,1017.8,290.0,2.1
2016-07-03 08:00:00,425.004,4279.95,1955.38,3.3279,17.8,0.0,10.6,0.0,1017.9,300.0,2.6
2016-07-03 09:00:00,433.285,4158.46,1763.4,3.2957,17.8,0.0,10.6,0.0,1018.3,320.0,1.5
2016-07-03 10:00:00,417.819,1598.64,1470.66,3.2869,16.7,0.0,11.7,0.0,1018.3,320.0,1.5
2016-07-03 11:00:00,426.091,1840.69,1672.19,3.3509,17.8,0.0,11.7,0.0,1018.8,0.0,0.0
2016-07-03 12:00:00,419.819,1908.24,1545.37,3.401,18.3,0.0,12.2,0.0,1019.1,340.0,2.1
2016-07-03 13:00:00,421.266,1938.26,1477.61,3.4034,21.1,0.0,12.8,0.0,1019.4,0.0,0.0
2016-07-03 14:00:00,464.129,4095.72,1813.79,3.3828,23.9,0.0,12.8,0.0,1019.1,,2.1
2016-07-03 15:00:00,430.926,3897.75,1768.62,278.509,25.0,0.0,12.8,0.0,1019.1,30.0,2.6
2016-07-03 16:00:00,443.11,4070.24,1876.33,124.639,26.1,0.0,12.2,0.0,1018.9,,1.5
2016-07-03 17:00:00,443.547,3974.64,2264.63,88.7014,26.1,0.0,11.1,0.0,1018.6,,2.6
2016-07-03 18:00:00,436.557,4008.89,1845.93,95.6597,25.6,2.0,13.3,0.0,1018.2,170.0,3.6
2016-07-03 19:00:00,429.547,4249.02,1873.73,114.688,26.1,4.0,12.2,0.0,1018.0,160.0,4.1
2016-07-03 20:00:00,433.547,4215.72,1992.73,102.268,25.6,0.0,11.7,0.0,1017.7,210.0,5.1
2016-07-03 21:00:00,440.926,4314.17,1794.68,97.4661,25.0,2.0,13.3,0.0,1017.6,240.0,4.1
2016-07-03 22:00:00,434.285,4123.12,1851.14,115.909,24.4,0.0,12.2,0.0,1017.7,240.0,4.6
2016-07-03 23:00:00,421.819,4385.29,2074.39,81.3533,23.9,0.0,12.8,0.0,1017.7,230.0,3.6
2016-07-04 00:00:00,425.557,4056.45,1804.23,3.6193,23.3,0.0,13.3,0.0,1017.8,230.0,2.6
2016-07-04 01:00:00,429.819,4577.13,2017.06,3.6257,22.2,0.0,14.4,0.0,1017.6,230.0,2.1
2016-07-04 02:00:00,429.013,4187.35,1934.53,3.5925,21.7,0.0,14.4,0.0,1017.8,250.0,2.1
2016-07-04 03:00:00,432.198,4127.86,1865.04,3.5462,20.0,0.0,14.4,0.0,1018.1,230.0,1.5
2016-07-04 04:00:00,437.751,3995.67,2020.53,3.4991,20.0,0.0,15.0,0.0,1018.4,250.0,2.1
2016-07-04 05:00:00,434.013,4275.54,1811.18,3.4512,19.4,0.0,13.9,0.0,1018.2,240.0,1.5
2016-07-04 06:00:00,418.907,4209.99,1922.37,3.4092,18.3,0.0,14.4,0.0,1018.2,240.0,1.5
2016-07-04 07:00:00,421.46,4235.43,2006.63,3.3742,17.8,0.0,14.4,0.0,1017.9,0.0,0.0
2016-07-04 08:00:00,431.46,3968.91,1780.78,3.3469,17.2,0.0,14.4,0.0,1017.8,0.0,0.0
2016-07-04 09:00:00,418.907,4226.08,1966.67,709.4860000000001,16.7,0.0,13.9,0.0,1017.8,0.0,0.0
2016-07-04 10:00:00,436.469,4189.94,2050.07,3.3654,15.6,0.0,14.4,0.0,1018.0,230.0,1.5
2016-07-04 11:00:00,435.644,4481.88,1936.27,3.4559,17.8,2.0,15.6,0.0,1018.7,0.0,0.0
2016-07-04 12:00:00,438.557,4641.46,2032.69,3.4896,20.0,0.0,16.1,0.0,1018.7,270.0,1.5
2016-07-04 13:00:00,455.663,4813.92,1865.04,322.86,22.8,0.0,16.7,0.0,1018.6,0.0,0.0
2016-07-04 14:00:00,458.392,4692.31,2084.81,161.874,23.9,0.0,15.6,0.0,1018.5,0.0,0.0
2016-07-04 15:00:00,452.032,4731.88,1832.9,122.538,25.0,,15.6,0.0,1018.2,,2.6
2016-07-04 16:00:00,439.285,4588.21,1987.52,130.903,25.6,,13.3,0.0,1018.0,240.0,3.1
2016-07-04 17:00:00,466.4980000000001,4628.22,1946.69,153.447,26.1,,13.3,0.0,1017.4,220.0,3.1
2016-07-04 18:00:00,452.848,4734.59,1925.85,122.744,27.8,2.0,16.1,0.0,1016.7,200.0,3.6
2016-07-04 19:00:00,446.295,5074.57,1858.09,138.43,27.2,,16.7,0.0,1016.0,210.0,4.1
2016-07-04 20:00:00,460.673,5024.62,1993.6,108.605,26.1,,17.8,0.0,1015.4,210.0,5.1
2016-07-04 21:00:00,464.314,5253.04,1881.54,134.894,26.1,,17.8,0.0,1014.8,200.0,5.1
2016-07-04 22:00:00,444.838,5215.38,1907.6,126.583,23.3,,17.8,-1.0,1014.6,190.0,3.1
2016-07-04 23:00:00,455.217,5268.99,1869.38,111.901,23.3,,17.2,-1.0,1014.2,190.0,5.1
2016-07-05 00:00:00,440.935,5255.48,1844.19,3.654,22.8,,17.8,-1.0,1014.4,190.0,4.6
2016-07-05 01:00:00,441.479,5277.68,1846.8,3.6502,22.2,,17.8,-1.0,1013.8,190.0,4.6
2016-07-05 02:00:00,441.838,5422.81,1779.04,3.6301,20.6,,18.9,,,180.0,2.6
2016-07-05 03:00:00,430.654,5210.74,1942.35,3.577,20.6,,19.4,3.0,1012.6,170.0,4.6
2016-07-05 04:00:00,430.741,5317.72,1750.37,3.5304,20.6,,19.4,13.0,1011.2,160.0,3.6
2016-07-05 05:00:00,440.566,5607.72,1713.02,3.4768,21.1,,20.0,13.0,1010.4,180.0,2.6
2016-07-05 06:00:00,436.3730000000001,5241.16,1871.99,3.4461,21.7,,20.6,13.0,1009.5,210.0,2.1
2016-07-05 07:00:00,425.916,5405.06,1729.53,3.4086,22.2,,21.1,13.0,1008.9,0.0,0.0
2016-07-05 08:00:00,424.732,5499.67,1635.71,3.3885,22.2,,21.7,13.0,1008.3,0.0,0.0
2016-07-05 09:00:00,432.644,5320.33,1736.48,667.2489999999998,22.8,,21.7,-1.0,,0.0,0.0
2016-07-05 10:00:00,438.838,5397.08,1778.17,3.5111,22.8,,21.7,13.0,1007.8,330.0,2.6
2016-07-05 11:00:00,457.848,5422.45,1830.29,3.4923,23.3,,21.7,10.0,1007.8,280.0,1.5
2016-07-05 12:00:00,488.236,5329.84,1808.58,3.5166,23.3,,21.7,3.0,1007.5,0.0,0.0
2016-07-05 13:00:00,515.177,5804.68,1848.53,375.869,23.3,,21.7,0.0,1007.8,310.0,2.6
2016-07-05 14:00:00,532.6519999999998,5892.87,1805.1,105.861,24.4,,21.1,0.0,1007.6,300.0,3.1
2016-07-05 15:00:00,532.196,5947.67,1862.43,115.478,25.0,,21.1,0.0,1008.3,300.0,3.1
2016-07-05 16:00:00,557.837,6239.47,1737.34,104.902,26.7,,20.6,0.0,1008.2,350.0,4.1
2016-07-05 17:00:00,529.274,5856.92,2188.19,76.6779,26.7,,20.6,0.0,1008.4,320.0,4.1
2016-07-05 18:00:00,553.497,6066.53,1870.25,64.5488,28.3,,20.6,0.0,1008.3,,3.1
2016-07-05 19:00:00,534.012,6358.53,1573.17,80.9595,28.9,,19.4,0.0,1008.3,320.0,4.6
2016-07-05 20:00:00,523.643,6534.58,1496.72,55.1478,28.9,,20.0,0.0,1008.4,300.0,3.6
2016-07-05 21:00:00,506.09,6475.16,1458.5,62.9509,30.6,,20.0,0.0,1008.0,340.0,4.6
2016-07-05 22:00:00,486.333,6592.21,1680.88,66.3088,30.6,0.0,18.9,0.0,1008.0,300.0,3.6
2016-07-05 23:00:00,0.0,6649.56,1594.01,3.6455,30.6,0.0,18.9,0.0,1008.2,310.0,3.6
2016-07-06 00:00:00,471.595,6374.7,1693.04,3.6595,29.4,0.0,19.4,0.0,1008.4,270.0,2.1
2016-07-06 01:00:00,452.751,6303.16,1759.93,3.6459,27.8,0.0,19.4,0.0,1008.9,250.0,1.5
2016-07-06 02:00:00,465.314,6858.54,1591.41,3.6053,27.2,0.0,19.4,0.0,1009.5,0.0,0.0
2016-07-06 03:00:00,452.023,6189.79,1599.23,3.5511,25.6,0.0,20.0,0.0,1009.9,240.0,1.5
2016-07-06 04:00:00,455.304,6254.53,1485.43,3.5042,25.6,0.0,20.0,0.0,1010.3,0.0,0.0
2016-07-06 05:00:00,431.3730000000001,6301.94,1568.82,3.4555,24.4,0.0,20.0,0.0,1010.3,0.0,0.0
2016-07-06 06:00:00,432.741,6154.13,1890.23,3.4164,23.9,0.0,20.0,0.0,1009.9,0.0,0.0
2016-07-06 07:00:00,427.3730000000001,6173.98,1761.67,3.3829,23.3,0.0,20.0,0.0,1009.5,310.0,1.5
2016-07-06 08:00:00,438.741,5794.06,1894.57,3.355,22.8,0.0,20.0,0.0,1009.6,290.0,1.5
2016-07-06 09:00:00,424.091,5876.03,1820.74,742.137,22.2,0.0,19.4,0.0,1009.9,0.0,0.0
2016-07-06 10:00:00,437.382,5936.9,1962.33,3.3479,22.2,0.0,19.4,0.0,1010.8,320.0,2.1
2016-07-06 11:00:00,462.76,5973.18,2103.92,158.13,23.3,0.0,20.0,0.0,1011.5,300.0,2.6
2016-07-06 12:00:00,512.09,6078.54,1908.47,136.754,25.0,,20.6,0.0,1011.4,320.0,2.1
2016-07-06 13:00:00,544.196,6050.84,1563.61,84.8418,27.2,0.0,20.6,0.0,1011.3,340.0,2.6
2016-07-06 14:00:00,544.837,6687.33,2137.8,77.237,29.4,0.0,20.6,0.0,1011.0,0.0,0.0
2016-07-06 15:00:00,568.924,6454.14,1830.29,71.6994,30.6,0.0,17.8,0.0,1011.2,0.0,0.0
2016-07-06 16:00:00,555.4,6918.25,1660.9,71.942,31.1,0.0,18.3,0.0,1011.4,270.0,2.6
2016-07-06 17:00:00,543.5740000000002,6620.02,1610.52,81.3261,31.7,2.0,17.2,0.0,1011.1,,3.1
2016-07-06 18:00:00,574.39,5872.86,2099.58,71.7346,32.8,,18.3,0.0,1010.4,,1.5
2016-07-06 19:00:00,564.322,5174.46,1509.75,58.673,33.3,2.0,18.9,0.0,1009.9,260.0,2.1
2016-07-06 20:00:00,540.031,6395.43,1527.99,44.862,33.3,2.0,18.9,0.0,1009.2,330.0,3.6
2016-07-06 21:00:00,526.38,7054.54,1582.72,50.3364,33.9,0.0,18.3,0.0,1008.7,,2.1
2016-07-06 22:00:00,490.983,7241.27,1475.87,67.0481,33.3,0.0,16.7,0.0,1008.5,300.0,2.6
2016-07-06 23:00:00,477.605,7041.82,1559.27,3.6127,33.3,0.0,17.8,0.0,1008.5,330.0,2.1
2016-07-07 00:00:00,466.964,6960.45,1558.4,3.613,32.2,0.0,17.8,0.0,1008.7,0.0,0.0
2016-07-07 01:00:00,465.129,6995.15,1708.68,3.6142,29.4,0.0,18.9,0.0,1008.4,0.0,0.0
2016-07-07 02:00:00,480.342,6991.41,1923.24,3.5805,28.3,0.0,20.6,0.0,1009.0,0.0,0.0
2016-07-07 03:00:00,462.77,6989.74,1592.28,3.5304,26.7,0.0,20.0,0.0,1009.4,230.0,2.1
2016-07-07 04:00:00,458.12,6467.72,1700.86,3.4765,26.7,0.0,20.0,0.0,1009.6,230.0,2.6
2016-07-07 05:00:00,442.663,6680.95,1560.14,3.4291,25.6,0.0,20.6,0.0,1009.4,0.0,0.0
2016-07-07 06:00:00,448.401,6450.63,1786.86,3.384,25.6,,21.1,0.0,1009.2,0.0,0.0
2016-07-07 07:00:00,445.12,6511.47,1800.76,3.3533,24.4,0.0,21.1,0.0,1008.5,0.0,0.0
2016-07-07 08:00:00,438.382,6140.48,1784.25,3.3394,24.4,0.0,21.1,0.0,1007.9,0.0,0.0
2016-07-07 09:00:00,447.479,6197.71,1809.44,296.446,23.3,0.0,20.6,0.0,1007.7,0.0,0.0
2016-07-07 10:00:00,460.857,5970.07,1780.78,129.27100000000002,23.3,0.0,21.1,0.0,1008.0,0.0,0.0
2016-07-07 11:00:00,474.595,6016.38,1805.97,79.973,24.4,0.0,21.7,0.0,1008.1,0.0,0.0
2016-07-07 12:00:00,525.711,5887.44,1628.76,92.5188,26.1,0.0,22.8,0.0,1008.4,220.0,2.6
2016-07-07 13:00:00,519.371,6072.6,2534.79,87.0966,28.3,,22.8,0.0,1008.5,0.0,0.0
2016-07-07 14:00:00,533.38,6292.16,1519.31,79.6772,29.4,0.0,21.7,0.0,1008.4,230.0,3.1
2016-07-07 15:00:00,568.953,6361.5,1539.29,71.3254,31.1,0.0,21.1,0.0,1007.9,240.0,3.1
2016-07-07 16:00:00,554.128,6199.38,1582.72,64.7465,32.8,4.0,20.0,0.0,1007.8,260.0,4.6
2016-07-07 17:00:00,542.943,6575.14,1675.67,60.7486,33.3,4.0,20.6,0.0,1007.2,250.0,4.6
2016-07-07 18:00:00,550.497,6763.88,1606.17,62.0121,25.0,,20.6,104.0,,120.0,1.5
2016-07-07 19:00:00,547.943,6924.91,1486.3,49.3917,31.7,0.0,22.8,5.0,1005.8,280.0,4.1
2016-07-07 20:00:00,539.846,7045.66,1619.2,34.9381,32.2,2.0,20.6,0.0,1005.7,300.0,4.6
2016-07-07 21:00:00,518.4580000000002,6809.81,1703.47,76.805,32.2,0.0,21.1,0.0,1006.0,330.0,4.1
2016-07-07 22:00:00,489.886,6790.09,1651.35,58.9051,31.7,0.0,18.9,0.0,1006.3,280.0,2.6
2016-07-07 23:00:00,482.702,6927.67,1536.68,62.8967,31.1,0.0,19.4,0.0,1006.5,300.0,2.1
2016-07-08 00:00:00,468.779,6839.17,1505.41,3.5849,30.0,0.0,19.4,0.0,1006.4,300.0,2.1
2016-07-08 01:00:00,480.148,6383.76,1708.68,3.5965,29.4,0.0,19.4,0.0,1006.8,270.0,2.1
2016-07-08 02:00:00,473.333,6200.33,1731.26,3.5866,27.8,0.0,19.4,0.0,1007.3,300.0,1.5
2016-07-08 03:00:00,463.945,6367.74,1632.23,3.5687,27.2,0.0,19.4,0.0,1007.4,300.0,2.1
2016-07-08 04:00:00,453.401,5975.4,1865.04,3.5437,26.7,0.0,19.4,0.0,1007.2,290.0,2.1
2016-07-08 05:00:00,445.295,5887.71,1782.52,3.4995,26.7,0.0,20.0,0.0,1007.3,280.0,2.6
2016-07-08 06:00:00,450.76,5463.7,1750.37,3.459,25.6,0.0,20.0,0.0,1007.1,310.0,2.1
2016-07-08 07:00:00,455.129,5455.65,1983.18,3.4213,25.0,0.0,20.6,0.0,1006.4,340.0,2.1
2016-07-08 08:00:00,447.576,5410.53,1642.66,3.3935,24.4,0.0,20.0,0.0,1006.4,320.0,2.1
2016-07-08 09:00:00,441.838,5219.91,1792.94,3.3744,23.9,0.0,20.6,0.0,1006.5,0.0,0.0
2016-07-08 10:00:00,455.945,5304.21,1797.28,201.712,23.3,4.0,20.6,0.0,1007.3,310.0,2.1
2016-07-08 11:00:00,481.411,5284.59,1746.9,112.007,24.4,0.0,21.1,0.0,1007.6,300.0,1.5
2016-07-08 12:00:00,487.789,5727.34,2159.52,108.032,26.7,2.0,21.1,0.0,1007.8,350.0,1.5
2016-07-08 13:00:00,515.177,5935.2,1733.87,90.7089,28.3,2.0,21.1,0.0,1007.9,10.0,2.1
2016-07-08 14:00:00,544.6519999999998,6448.51,2528.7,73.2049,29.4,0.0,21.7,0.0,1007.9,,1.5
2016-07-08 15:00:00,570.487,6763.25,2054.41,71.2697,30.6,0.0,21.7,0.0,1008.0,,1.5
2016-07-08 16:00:00,564.778,7456.14,1746.03,51.8285,31.1,2.0,21.1,0.0,1007.8,0.0,0.0
2016-07-08 17:00:00,587.846,6886.55,1943.22,84.8097,31.1,,19.4,0.0,1007.5,,1.5
2016-07-08 18:00:00,535.477,7054.77,1606.17,49.0429,31.1,,20.6,0.0,1006.9,0.0,0.0
2016-07-08 19:00:00,543.759,7019.73,1583.59,55.8888,29.4,2.0,20.0,0.0,1007.1,230.0,3.6
2016-07-08 20:00:00,534.477,6877.61,1538.42,57.6193,30.0,,22.8,0.0,1006.5,160.0,7.7
2016-07-08 21:00:00,473.789,5410.87,1383.79,3.5963,27.8,,22.8,0.0,1006.6,130.0,8.8
2016-07-08 22:00:00,465.4980000000001,5571.96,1787.73,68.2111,23.9,,22.2,150.0,1008.5,70.0,4.1
2016-07-08 23:00:00,458.129,5840.8,1682.62,3.5857,23.3,,22.2,71.0,1008.4,150.0,4.6
2016-07-09 00:00:00,461.401,5994.7,1461.98,3.5916,23.3,,21.7,0.0,1008.3,140.0,3.6
2016-07-09 01:00:00,450.207,5611.12,1667.85,3.5766,22.8,,21.1,0.0,1009.0,130.0,4.1
2016-07-09 02:00:00,445.751,5699.05,1669.59,3.5283,22.2,,21.1,0.0,1009.4,130.0,4.6
2016-07-09 03:00:00,438.11,5388.33,1624.42,3.4833,21.7,,20.6,0.0,1009.4,100.0,3.6
2016-07-09 04:00:00,434.004,4961.74,1796.41,3.4378,21.7,,20.6,0.0,,110.0,4.1
2016-07-09 05:00:00,441.566,4998.3,1794.68,3.3947,21.1,,20.6,-1.0,1009.4,80.0,2.6
2016-07-09 06:00:00,433.741,4873.41,1816.39,3.3577,21.1,,20.0,3.0,1009.3,110.0,3.1
2016-07-09 07:00:00,431.276,4770.23,2023.14,3.3278,21.1,,20.0,0.0,1009.3,100.0,2.1
2016-07-09 08:00:00,427.004,4833.98,1953.64,3.3064,21.1,,20.0,0.0,1008.8,80.0,2.6
2016-07-09 09:00:00,427.635,4734.58,1969.28,3.2845,20.6,,20.0,0.0,1008.3,110.0,3.6
2016-07-09 10:00:00,433.004,4868.13,1797.28,280.068,20.6,,19.4,0.0,1008.7,120.0,4.6
2016-07-09 11:00:00,434.004,4769.69,1805.1,129.399,20.6,,19.4,0.0,1009.8,80.0,3.1
2016-07-09 12:00:00,440.829,5015.82,1711.28,119.484,20.6,,19.4,0.0,1010.3,100.0,3.1
2016-07-09 13:00:00,453.3730000000001,5259.61,1758.19,91.3807,20.6,,19.4,0.0,1010.3,100.0,3.1
2016-07-09 14:00:00,437.1880000000001,5344.92,1531.47,90.8698,21.1,,19.4,0.0,1009.9,110.0,3.6
2016-07-09 15:00:00,457.392,5671.12,1663.51,100.151,21.7,,19.4,0.0,1009.8,120.0,4.6
2016-07-09 16:00:00,466.469,5890.34,1783.38,92.1313,21.7,,20.0,0.0,1009.5,140.0,3.6
2016-07-09 17:00:00,471.226,6386.72,1816.39,86.9669,22.2,,20.0,0.0,1009.2,130.0,4.6
2016-07-09 18:00:00,470.4980000000001,6421.15,1674.8,84.4095,22.2,,20.0,0.0,1009.1,120.0,4.1
2016-07-09 19:00:00,465.489,6092.08,1500.2,86.9867,22.8,,20.0,0.0,1009.1,130.0,4.1
2016-07-09 20:00:00,470.032,5823.5,1865.91,91.4819,22.8,,20.0,0.0,1008.9,120.0,3.1
2016-07-09 21:00:00,448.479,6080.85,1693.04,81.3198,23.3,,20.6,0.0,1008.7,120.0,3.1
2016-07-09 22:00:00,458.479,5754.85,1779.04,102.288,23.9,,20.6,0.0,1008.0,130.0,2.6
2016-07-09 23:00:00,455.857,5318.11,1706.94,3.6111,23.3,,20.6,0.0,1007.2,120.0,5.1
2016-07-10 00:00:00,433.013,5207.04,1640.05,3.6213,23.3,,20.6,0.0,1007.7,120.0,3.6
2016-07-10 01:00:00,440.469,5164.54,1815.52,3.614,22.8,,20.6,0.0,1008.0,120.0,3.1
2016-07-10 02:00:00,433.654,4974.6,1641.79,3.5636,21.7,,19.4,81.0,,300.0,8.2
2016-07-10 03:00:00,459.023,4887.81,2000.55,3.5097,20.0,,19.4,79.0,1009.1,50.0,1.5
2016-07-10 04:00:00,430.46,4826.02,1746.03,3.4653,20.0,,19.4,8.0,1009.5,0.0,0.0
2016-07-10 05:00:00,446.576,4596.3,1815.52,3.4161,20.0,,18.9,0.0,,0.0,0.0
2016-07-10 06:00:00,461.566,4604.62,1785.99,3.3811,20.0,,18.9,0.0,1008.9,0.0,0.0
2016-07-10 07:00:00,435.013,4470.17,1821.61,3.3466,19.4,,18.9,0.0,1008.4,320.0,2.1
2016-07-10 08:00:00,437.838,4528.83,1781.65,3.3206,20.0,,18.9,0.0,1008.5,330.0,1.5
2016-07-10 09:00:00,443.838,4811.95,1845.06,3.2978,19.4,,18.9,0.0,1009.0,290.0,1.5
2016-07-10 10:00:00,436.101,4421.6,1812.92,406.11800000000005,18.9,,18.3,0.0,1009.8,270.0,1.5
2016-07-10 11:00:00,447.926,4599.64,1771.22,132.284,20.0,0.0,17.8,0.0,1010.2,290.0,1.5
2016-07-10 12:00:00,444.013,4648.69,1857.22,107.789,21.1,0.0,17.2,0.0,1010.5,310.0,2.1
2016-07-10 13:00:00,443.557,4968.17,1632.23,111.538,22.2,0.0,17.2,0.0,1010.9,320.0,2.6
2016-07-10 14:00:00,455.013,5012.01,1845.93,77.729,23.3,0.0,17.2,0.0,1010.8,340.0,4.1
2016-07-10 15:00:00,472.848,5142.64,1754.72,68.0706,24.4,,17.2,0.0,1011.0,,2.1
2016-07-10 16:00:00,456.566,5357.98,1657.43,72.3425,25.6,4.0,16.7,0.0,1011.4,270.0,4.1
2016-07-10 17:00:00,445.926,5264.89,1798.15,88.4419,25.6,,16.7,0.0,1011.6,340.0,3.1
2016-07-10 18:00:00,464.304,5175.83,1721.71,80.8249,26.7,,16.7,0.0,1011.2,320.0,4.1
2016-07-10 19:00:00,438.101,5337.67,1773.83,96.4276,27.2,,16.7,0.0,1011.2,310.0,3.6
2016-07-10 20:00:00,444.654,5444.42,1782.52,79.2984,27.2,,15.6,0.0,1011.0,320.0,4.1
2016-07-10 21:00:00,467.741,5379.4,1682.62,67.1945,27.2,4.0,15.6,0.0,1011.4,320.0,3.6
2016-07-10 22:00:00,445.926,5503.31,1693.04,81.3497,28.3,2.0,16.1,0.0,1011.4,310.0,4.6
2016-07-10 23:00:00,432.101,5247.63,1774.7,3.6062,26.7,,16.7,0.0,1012.3,360.0,5.1
2016-07-11 00:00:00,432.101,5103.39,1782.52,3.6208,25.0,0.0,15.6,0.0,1013.0,350.0,3.6
2016-07-11 01:00:00,423.732,5097.25,1795.55,3.603,23.3,0.0,14.4,0.0,1013.5,350.0,3.6
2016-07-11 02:00:00,464.654,5293.54,1789.46,3.5606,21.7,0.0,13.9,0.0,1014.1,340.0,3.1
2016-07-11 03:00:00,423.1880000000001,5414.27,1805.97,3.5025,20.6,0.0,13.9,0.0,1014.6,350.0,3.6
2016-07-11 04:00:00,429.1880000000001,5237.86,1791.2,3.4541,20.0,0.0,13.9,0.0,1015.1,10.0,2.1
2016-07-11 05:00:00,429.1880000000001,5237.86,1791.2,3.4541,19.4,0.0,13.9,0.0,1015.4,330.0,3.6
2016-07-11 06:00:00,431.013,4436.53,1834.64,3.3692,18.9,0.0,13.9,0.0,1015.7,340.0,3.1
2016-07-11 07:00:00,440.382,4570.83,1822.47,3.326,18.3,0.0,13.3,0.0,1015.8,300.0,1.5
2016-07-11 08:00:00,430.013,4491.48,1957.12,3.3457,17.2,0.0,13.3,0.0,1016.0,320.0,2.6
2016-07-11 09:00:00,469.12,4711.86,1811.18,3.2911,17.2,0.0,13.3,0.0,1016.7,310.0,1.5
2016-07-11 10:00:00,457.751,4576.3,1938.88,275.687,16.7,0.0,13.3,0.0,1017.1,330.0,2.1
2016-07-11 11:00:00,463.217,4488.94,1760.8,117.723,17.8,0.0,13.9,0.0,1017.7,310.0,2.1
2016-07-11 12:00:00,489.323,4916.82,2211.64,76.3645,20.0,0.0,14.4,0.0,1017.9,350.0,3.1
2016-07-11 13:00:00,514.9830000000002,5122.44,1930.19,77.8177,21.7,0.0,14.4,0.0,1018.1,20.0,2.6
2016-07-11 14:00:00,539.099,5044.51,1670.46,70.3692,23.3,0.0,15.0,0.0,1017.8,350.0,3.1
2016-07-11 15:00:00,523.4580000000002,5356.77,1584.46,71.8517,23.9,,14.4,0.0,1018.3,0.0,0.0
2016-07-11 16:00:00,540.196,5777.86,2511.33,69.6369,25.0,,14.4,0.0,1018.2,30.0,2.1
